 [2025-11-16 17:42:20] iteration        1/30517578 | consumed samples:           64 | elapsed time per iteration (ms): 111053.3 | throughput per GPU (TFLOP/s/GPU): 119.7 | learning rate: 1.310719E-09 | decoupled learning rate: 3.276798E-09 | global batch size:    64 | lm loss: 1.195438E+01 | loss scale: 1.0 | grad norm: 80.507 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:42:07] iteration      512/30517578 | consumed samples:        32768 | elapsed time per iteration (ms): 33512.3 | throughput per GPU (TFLOP/s/GPU): 396.5 | learning rate: 6.710883E-07 | decoupled learning rate: 1.677721E-06 | global batch size:    64 | lm loss: 7.105387E-03 | loss scale: 1.0 | grad norm: 0.388 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:42:40] iteration      513/30517578 | consumed samples:        32832 | elapsed time per iteration (ms): 33268.6 | throughput per GPU (TFLOP/s/GPU): 399.4 | learning rate: 6.723990E-07 | decoupled learning rate: 1.680998E-06 | global batch size:    64 | lm loss: 8.445757E-03 | loss scale: 1.0 | grad norm: 4.462 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:43:14] iteration      514/30517578 | consumed samples:        32896 | elapsed time per iteration (ms): 34004.5 | throughput per GPU (TFLOP/s/GPU): 390.8 | learning rate: 6.737097E-07 | decoupled learning rate: 1.684274E-06 | global batch size:    64 | lm loss: 7.445688E-03 | loss scale: 1.0 | grad norm: 3.729 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:43:48] iteration      515/30517578 | consumed samples:        32960 | elapsed time per iteration (ms): 33349.1 | throughput per GPU (TFLOP/s/GPU): 398.5 | learning rate: 6.750204E-07 | decoupled learning rate: 1.687551E-06 | global batch size:    64 | lm loss: 6.622254E-03 | loss scale: 1.0 | grad norm: 0.343 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:44:21] iteration      516/30517578 | consumed samples:        33024 | elapsed time per iteration (ms): 33239.3 | throughput per GPU (TFLOP/s/GPU): 399.8 | learning rate: 6.763312E-07 | decoupled learning rate: 1.690828E-06 | global batch size:    64 | lm loss: 6.367498E-03 | loss scale: 1.0 | grad norm: 6.456 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:44:56] iteration      517/30517578 | consumed samples:        33088 | elapsed time per iteration (ms): 34827.6 | throughput per GPU (TFLOP/s/GPU): 381.6 | learning rate: 6.776419E-07 | decoupled learning rate: 1.694105E-06 | global batch size:    64 | lm loss: 5.540606E-03 | loss scale: 1.0 | grad norm: 0.330 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:45:30] iteration      518/30517578 | consumed samples:        33152 | elapsed time per iteration (ms): 33789.6 | throughput per GPU (TFLOP/s/GPU): 393.3 | learning rate: 6.789526E-07 | decoupled learning rate: 1.697382E-06 | global batch size:    64 | lm loss: 6.932595E-03 | loss scale: 1.0 | grad norm: 2.029 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:46:04] iteration      519/30517578 | consumed samples:        33216 | elapsed time per iteration (ms): 34415.6 | throughput per GPU (TFLOP/s/GPU): 386.1 | learning rate: 6.802633E-07 | decoupled learning rate: 1.700658E-06 | global batch size:    64 | lm loss: 1.190614E-02 | loss scale: 1.0 | grad norm: 4.172 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:46:39] iteration      520/30517578 | consumed samples:        33280 | elapsed time per iteration (ms): 34690.4 | throughput per GPU (TFLOP/s/GPU): 383.1 | learning rate: 6.815741E-07 | decoupled learning rate: 1.703935E-06 | global batch size:    64 | lm loss: 1.749878E-02 | loss scale: 1.0 | grad norm: 2.759 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:47:13] iteration      521/30517578 | consumed samples:        33344 | elapsed time per iteration (ms): 34099.7 | throughput per GPU (TFLOP/s/GPU): 389.7 | learning rate: 6.828848E-07 | decoupled learning rate: 1.707212E-06 | global batch size:    64 | lm loss: 8.003256E-03 | loss scale: 1.0 | grad norm: 0.320 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:47:48] iteration      522/30517578 | consumed samples:        33408 | elapsed time per iteration (ms): 34712.4 | throughput per GPU (TFLOP/s/GPU): 382.8 | learning rate: 6.841955E-07 | decoupled learning rate: 1.710489E-06 | global batch size:    64 | lm loss: 8.192969E-03 | loss scale: 1.0 | grad norm: 0.904 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:48:22] iteration      523/30517578 | consumed samples:        33472 | elapsed time per iteration (ms): 34551.5 | throughput per GPU (TFLOP/s/GPU): 384.6 | learning rate: 6.855062E-07 | decoupled learning rate: 1.713766E-06 | global batch size:    64 | lm loss: 7.296804E-03 | loss scale: 1.0 | grad norm: 0.399 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:48:58] iteration      524/30517578 | consumed samples:        33536 | elapsed time per iteration (ms): 35732.5 | throughput per GPU (TFLOP/s/GPU): 371.9 | learning rate: 6.868169E-07 | decoupled learning rate: 1.717042E-06 | global batch size:    64 | lm loss: 6.493623E-03 | loss scale: 1.0 | grad norm: 0.727 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:49:33] iteration      525/30517578 | consumed samples:        33600 | elapsed time per iteration (ms): 35088.0 | throughput per GPU (TFLOP/s/GPU): 378.7 | learning rate: 6.881277E-07 | decoupled learning rate: 1.720319E-06 | global batch size:    64 | lm loss: 6.114636E-03 | loss scale: 1.0 | grad norm: 1.620 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:50:09] iteration      526/30517578 | consumed samples:        33664 | elapsed time per iteration (ms): 36011.5 | throughput per GPU (TFLOP/s/GPU): 369.0 | learning rate: 6.894384E-07 | decoupled learning rate: 1.723596E-06 | global batch size:    64 | lm loss: 9.467651E-03 | loss scale: 1.0 | grad norm: 0.577 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:50:44] iteration      527/30517578 | consumed samples:        33728 | elapsed time per iteration (ms): 34928.6 | throughput per GPU (TFLOP/s/GPU): 380.4 | learning rate: 6.907491E-07 | decoupled learning rate: 1.726873E-06 | global batch size:    64 | lm loss: 7.088970E-03 | loss scale: 1.0 | grad norm: 0.414 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:51:17] iteration      528/30517578 | consumed samples:        33792 | elapsed time per iteration (ms): 33540.7 | throughput per GPU (TFLOP/s/GPU): 396.2 | learning rate: 6.920598E-07 | decoupled learning rate: 1.730150E-06 | global batch size:    64 | lm loss: 4.105201E-02 | loss scale: 1.0 | grad norm: 26.228 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:51:53] iteration      529/30517578 | consumed samples:        33856 | elapsed time per iteration (ms): 35351.3 | throughput per GPU (TFLOP/s/GPU): 375.9 | learning rate: 6.933705E-07 | decoupled learning rate: 1.733426E-06 | global batch size:    64 | lm loss: 6.020133E-03 | loss scale: 1.0 | grad norm: 2.023 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:52:27] iteration      530/30517578 | consumed samples:        33920 | elapsed time per iteration (ms): 34190.0 | throughput per GPU (TFLOP/s/GPU): 388.7 | learning rate: 6.946813E-07 | decoupled learning rate: 1.736703E-06 | global batch size:    64 | lm loss: 6.406303E-03 | loss scale: 1.0 | grad norm: 0.297 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:53:00] iteration      531/30517578 | consumed samples:        33984 | elapsed time per iteration (ms): 33132.8 | throughput per GPU (TFLOP/s/GPU): 401.1 | learning rate: 6.959920E-07 | decoupled learning rate: 1.739980E-06 | global batch size:    64 | lm loss: 7.006018E-03 | loss scale: 1.0 | grad norm: 0.883 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:53:34] iteration      532/30517578 | consumed samples:        34048 | elapsed time per iteration (ms): 34036.5 | throughput per GPU (TFLOP/s/GPU): 390.4 | learning rate: 6.973027E-07 | decoupled learning rate: 1.743257E-06 | global batch size:    64 | lm loss: 5.824585E-03 | loss scale: 1.0 | grad norm: 0.342 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:54:08] iteration      533/30517578 | consumed samples:        34112 | elapsed time per iteration (ms): 33711.0 | throughput per GPU (TFLOP/s/GPU): 394.2 | learning rate: 6.986134E-07 | decoupled learning rate: 1.746534E-06 | global batch size:    64 | lm loss: 5.846208E-03 | loss scale: 1.0 | grad norm: 0.352 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:54:42] iteration      534/30517578 | consumed samples:        34176 | elapsed time per iteration (ms): 34371.3 | throughput per GPU (TFLOP/s/GPU): 386.6 | learning rate: 6.999241E-07 | decoupled learning rate: 1.749810E-06 | global batch size:    64 | lm loss: 5.314482E-03 | loss scale: 1.0 | grad norm: 0.348 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:55:16] iteration      535/30517578 | consumed samples:        34240 | elapsed time per iteration (ms): 34229.7 | throughput per GPU (TFLOP/s/GPU): 388.2 | learning rate: 7.012349E-07 | decoupled learning rate: 1.753087E-06 | global batch size:    64 | lm loss: 6.175781E-03 | loss scale: 1.0 | grad norm: 0.703 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:55:52] iteration      536/30517578 | consumed samples:        34304 | elapsed time per iteration (ms): 35148.3 | throughput per GPU (TFLOP/s/GPU): 378.1 | learning rate: 7.025455E-07 | decoupled learning rate: 1.756364E-06 | global batch size:    64 | lm loss: 5.650922E-03 | loss scale: 1.0 | grad norm: 0.497 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:56:27] iteration      537/30517578 | consumed samples:        34368 | elapsed time per iteration (ms): 34969.7 | throughput per GPU (TFLOP/s/GPU): 380.0 | learning rate: 7.038563E-07 | decoupled learning rate: 1.759641E-06 | global batch size:    64 | lm loss: 6.232196E-03 | loss scale: 1.0 | grad norm: 0.427 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:57:01] iteration      538/30517578 | consumed samples:        34432 | elapsed time per iteration (ms): 34405.1 | throughput per GPU (TFLOP/s/GPU): 386.2 | learning rate: 7.051670E-07 | decoupled learning rate: 1.762917E-06 | global batch size:    64 | lm loss: 5.016138E-03 | loss scale: 1.0 | grad norm: 0.249 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:57:36] iteration      539/30517578 | consumed samples:        34496 | elapsed time per iteration (ms): 34489.1 | throughput per GPU (TFLOP/s/GPU): 385.3 | learning rate: 7.064777E-07 | decoupled learning rate: 1.766194E-06 | global batch size:    64 | lm loss: 3.094911E-02 | loss scale: 1.0 | grad norm: 14.830 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:58:10] iteration      540/30517578 | consumed samples:        34560 | elapsed time per iteration (ms): 34807.5 | throughput per GPU (TFLOP/s/GPU): 381.8 | learning rate: 7.077884E-07 | decoupled learning rate: 1.769471E-06 | global batch size:    64 | lm loss: 5.929990E-03 | loss scale: 1.0 | grad norm: 0.238 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:58:45] iteration      541/30517578 | consumed samples:        34624 | elapsed time per iteration (ms): 35162.8 | throughput per GPU (TFLOP/s/GPU): 377.9 | learning rate: 7.090991E-07 | decoupled learning rate: 1.772748E-06 | global batch size:    64 | lm loss: 6.646284E-03 | loss scale: 1.0 | grad norm: 0.417 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:59:19] iteration      542/30517578 | consumed samples:        34688 | elapsed time per iteration (ms): 33707.3 | throughput per GPU (TFLOP/s/GPU): 394.2 | learning rate: 7.104099E-07 | decoupled learning rate: 1.776025E-06 | global batch size:    64 | lm loss: 6.085763E-03 | loss scale: 1.0 | grad norm: 0.981 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:59:56] iteration      543/30517578 | consumed samples:        34752 | elapsed time per iteration (ms): 36335.6 | throughput per GPU (TFLOP/s/GPU): 365.7 | learning rate: 7.117206E-07 | decoupled learning rate: 1.779301E-06 | global batch size:    64 | lm loss: 5.869241E-03 | loss scale: 1.0 | grad norm: 1.002 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 23:00:30] iteration      544/30517578 | consumed samples:        34816 | elapsed time per iteration (ms): 34218.8 | throughput per GPU (TFLOP/s/GPU): 388.3 | learning rate: 7.130313E-07 | decoupled learning rate: 1.782578E-06 | global batch size:    64 | lm loss: 8.899674E-03 | loss scale: 1.0 | grad norm: 0.937 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 23:01:03] iteration      545/30517578 | consumed samples:        34880 | elapsed time per iteration (ms): 33258.9 | throughput per GPU (TFLOP/s/GPU): 399.5 | learning rate: 7.143420E-07 | decoupled learning rate: 1.785855E-06 | global batch size:    64 | lm loss: 6.364368E-03 | loss scale: 1.0 | grad norm: 0.249 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 23:01:37] iteration      546/30517578 | consumed samples:        34944 | elapsed time per iteration (ms): 34031.7 | throughput per GPU (TFLOP/s/GPU): 390.5 | learning rate: 7.156527E-07 | decoupled learning rate: 1.789132E-06 | global batch size:    64 | lm loss: 8.351464E-03 | loss scale: 1.0 | grad norm: 2.856 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 23:02:11] iteration      547/30517578 | consumed samples:        35008 | elapsed time per iteration (ms): 34066.6 | throughput per GPU (TFLOP/s/GPU): 390.1 | learning rate: 7.169635E-07 | decoupled learning rate: 1.792409E-06 | global batch size:    64 | lm loss: 9.081583E-03 | loss scale: 1.0 | grad norm: 7.531 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 23:02:46] iteration      548/30517578 | consumed samples:        35072 | elapsed time per iteration (ms): 35316.3 | throughput per GPU (TFLOP/s/GPU): 376.3 | learning rate: 7.182742E-07 | decoupled learning rate: 1.795685E-06 | global batch size:    64 | lm loss: 5.382956E-03 | loss scale: 1.0 | grad norm: 0.399 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 23:03:22] iteration      549/30517578 | consumed samples:        35136 | elapsed time per iteration (ms): 35667.3 | throughput per GPU (TFLOP/s/GPU): 372.6 | learning rate: 7.195849E-07 | decoupled learning rate: 1.798962E-06 | global batch size:    64 | lm loss: 6.359034E-03 | loss scale: 1.0 | grad norm: 0.343 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 23:03:57] iteration      550/30517578 | consumed samples:        35200 | elapsed time per iteration (ms): 34591.9 | throughput per GPU (TFLOP/s/GPU): 384.2 | learning rate: 7.208956E-07 | decoupled learning rate: 1.802239E-06 | global batch size:    64 | lm loss: 5.981360E-03 | loss scale: 1.0 | grad norm: 0.354 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 23:04:32] iteration      551/30517578 | consumed samples:        35264 | elapsed time per iteration (ms): 35207.5 | throughput per GPU (TFLOP/s/GPU): 377.4 | learning rate: 7.222063E-07 | decoupled learning rate: 1.805516E-06 | global batch size:    64 | lm loss: 9.675920E-03 | loss scale: 1.0 | grad norm: 3.267 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 23:05:07] iteration      552/30517578 | consumed samples:        35328 | elapsed time per iteration (ms): 35530.4 | throughput per GPU (TFLOP/s/GPU): 374.0 | learning rate: 7.235171E-07 | decoupled learning rate: 1.808793E-06 | global batch size:    64 | lm loss: 6.607899E-03 | loss scale: 1.0 | grad norm: 3.187 | number of skipped iterations:   0 | number of nan iterations:   0 |
